,stock_number,stock_id,stock_name,stock_pinyin,stock_abbr
1541,000697,sz000697,炼石航空,lianshihangkong,lshk
1542,000698,sz000698,沈阳化工,shenyanghuagong,syhg
1543,000700,sz000700,模塑科技,mosukeji,mskj
1544,000701,sz000701,厦门信达,xiamenxinda,xmxd
1545,000702,sz000702,正虹科技,zhenghongkeji,zhkj
1546,000705,sz000705,浙江震元,zhejiangzhenyuan,zjzy
1548,000708,sz000708,中信特钢,zhongxintegang,zxtg
1549,000709,sz000709,河钢股份,heganggufen,hggf
1550,000710,sz000710,贝瑞基因,beiruijiyin,brjy
1551,000711,sz000711,京蓝科技,jinglankeji,jlkj
1552,000712,sz000712,锦龙股份,jinlonggufen,jlgf
1553,000713,sz000713,丰乐种业,fenglezhongye,flzy
1554,000715,sz000715,中兴商业,zhongxingshangye,zxsy
1555,000716,sz000716,黑芝麻,heizhima,hzm
1556,000717,sz000717,韶钢松山,shaogangsongshan,sgss
1557,000718,sz000718,苏宁环球,suninghuanqiu,snhq
1558,000719,sz000719,中原传媒,zhongyuanchuanmei,zycm
1559,000720,sz000720,新能泰山,xinnengtaishan,xnts
1560,000721,sz000721,西安饮食,xianyinshi,xays
1561,000722,sz000722,湖南发展,hunanfazhan,hnfz
1562,000723,sz000723,美锦能源,meijinnengyuan,mjny
1563,000725,sz000725,京东方A,jingdongfangA,jdfA
1564,000726,sz000726,鲁泰A,lutaiA,ltA
1565,000727,sz000727,冠捷科技,guanjiekeji,gjkj
1566,000728,sz000728,国元证券,guoyuanzhengquan,gyzq
1567,000729,sz000729,燕京啤酒,yanjingpijiu,yjpj
1568,000731,sz000731,四川美丰,sichuanmeifeng,scmf
1569,000732,sz000732,泰禾集团,taihejituan,thjt
1570,000733,sz000733,振华科技,zhenhuakeji,zhkj
1571,000735,sz000735,罗牛山,luoniushan,lns
1572,000736,sz000736,中交地产,zhongjiaodichan,zjdc
1573,000737,sz000737,南风化工,nanfenghuagong,nfhg
1574,000738,sz000738,航发控制,hangfakongzhi,hfkz
1575,000739,sz000739,普洛药业,puluoyaoye,plyy
1576,000750,sz000750,国海证券,guohaizhengquan,ghzq
1577,000751,sz000751,锌业股份,xinyegufen,xygf
1579,000753,sz000753,漳州发展,zhangzhoufazhan,zzfz
1580,000755,sz000755,山西路桥,shanxiluqiao,sxlq
1581,000756,sz000756,新华制药,xinhuazhiyao,xhzy
1582,000758,sz000758,中色股份,zhongsegufen,zsgf
1583,000759,sz000759,中百集团,zhongbaijituan,zbjt
1584,000760,sz000760,斯太退,sitaitui,stt
1585,000761,sz000761,本钢板材,bengangbancai,bgbc
1586,000762,sz000762,西藏矿业,xizangkuangye,xzky
1587,000767,sz000767,晋控电力,jinkongdianli,jkdl
1588,000768,sz000768,中航西飞,zhonghangxifei,zhxf
1589,000776,sz000776,广发证券,guangfazhengquan,gfzq
1590,000777,sz000777,中核科技,zhonghekeji,zhkj
1591,000778,sz000778,新兴铸管,xinxingzhuguan,xxzg
1592,000779,sz000779,甘咨询,ganzixun,gzx
1594,000782,sz000782,美达股份,meidagufen,mdgf
1595,000783,sz000783,长江证券,changjiangzhengquan,cjzq
1596,000785,sz000785,居然之家,juranzhijia,jrzj
1597,000786,sz000786,北新建材,beixinjiancai,bxjc
1598,000788,sz000788,北大医药,beidayiyao,bdyy
1599,000789,sz000789,万年青,wannianqing,wnq
1600,000790,sz000790,华神科技,huashenkeji,hskj
1601,000791,sz000791,甘肃电投,gansudiantou,gsdt
1602,000792,sz000792,盐湖股份,yanhugufen,yhgf
1603,000795,sz000795,英洛华,yingluohua,ylh
1604,000797,sz000797,中国武夷,zhongguowuyi,zgwy
1605,000798,sz000798,中水渔业,zhongshuiyuye,zsyy
1606,000799,sz000799,酒鬼酒,jiuguijiu,jgj
1607,000800,sz000800,一汽解放,yiqijiefang,yqjf
1608,000801,sz000801,四川九洲,sichuanjiuzhou,scjz
1610,000803,sz000803,北清环能,beiqinghuanneng,bqhn
1612,000807,sz000807,云铝股份,yunlvgufen,ylgf
1613,000809,sz000809,铁岭新城,tielingxincheng,tlxc
1614,000810,sz000810,创维数字,chuangweishuzi,cwsz
1615,000811,sz000811,冰轮环境,binglunhuanjing,blhj
1616,000813,sz000813,德展健康,dezhanjiankang,dzjk
1617,000815,sz000815,美利云,meiliyun,mly
1618,000816,sz000816,智慧农业,zhihuinongye,zhny
1619,000818,sz000818,航锦科技,hangjinkeji,hjkj
1620,000819,sz000819,岳阳兴长,yueyangxingzhang,yyxz
1621,000821,sz000821,京山轻机,jingshanqingji,jsqj
1622,000822,sz000822,山东海化,shandonghaihua,sdhh
1623,000823,sz000823,超声电子,chaoshengdianzi,csdz
1624,000825,sz000825,太钢不锈,taigangbuxiu,tgbx
1625,000826,sz000826,启迪环境,qidihuanjing,qdhj
1626,000828,sz000828,东莞控股,dongguankonggu,dgkg
1627,000829,sz000829,天音控股,tianyinkonggu,tykg
1628,000830,sz000830,鲁西化工,luxihuagong,lxhg
1629,000831,sz000831,五矿稀土,wukuangxitu,wkxt
1630,000833,sz000833,粤桂股份,yueguigufen,yggf
1632,000836,sz000836,富通信息,futongxinxi,ftxx
1633,000837,sz000837,秦川机床,qinchuanjichuang,qcjc
1634,000838,sz000838,财信发展,caixinfazhan,cxfz
1635,000839,sz000839,中信国安,zhongxinguoan,zxga
1636,000848,sz000848,承德露露,chengdelulu,cdll
1637,000850,sz000850,华茂股份,huamaogufen,hmgf
1638,000851,sz000851,高鸿股份,gaohonggufen,ghgf
1639,000852,sz000852,石化机械,shihuajixie,shjx
1640,000856,sz000856,冀东装备,jidongzhuangbei,jdzb
1641,000858,sz000858,五粮液,wuliangye,wly
1642,000859,sz000859,国风塑业,guofengsuye,gfsy
1643,000860,sz000860,顺鑫农业,shunxinnongye,sxny
1644,000861,sz000861,海印股份,haiyingufen,hygf
1645,000862,sz000862,银星能源,yinxingnengyuan,yxny
1646,000863,sz000863,三湘印象,sanxiangyinxiang,sxyx
1647,000868,sz000868,安凯客车,ankaikeche,akkc
1648,000869,sz000869,张裕A,zhangyuA,zyA
1649,000875,sz000875,吉电股份,jidiangufen,jdgf
1650,000876,sz000876,新希望,xinxiwang,xxw
1651,000877,sz000877,天山股份,tianshangufen,tsgf
1652,000878,sz000878,云南铜业,yunnantongye,ynty
1653,000880,sz000880,潍柴重机,weichaizhongji,wczj
1654,000881,sz000881,中广核技,zhongguangheji,zghj
1655,000882,sz000882,华联股份,hualiangufen,hlgf
1656,000883,sz000883,湖北能源,hubeinengyuan,hbny
1657,000885,sz000885,城发环境,chengfahuanjing,cfhj
1658,000886,sz000886,海南高速,hainangaosu,hngs
1659,000887,sz000887,中鼎股份,zhongdinggufen,zdgf
1660,000888,sz000888,峨眉山A,emeishanA,emsA
1661,000889,sz000889,中嘉博创,zhongjiabochuang,zjbc
1662,000890,sz000890,法尔胜,faersheng,fes
1663,000892,sz000892,欢瑞世纪,huanruishiji,hrsj
1664,000893,sz000893,亚钾国际,yajiaguoji,yjgj
1665,000895,sz000895,双汇发展,shuanghuifazhan,shfz
1666,000897,sz000897,津滨发展,jinbinfazhan,jbfz
1667,000898,sz000898,鞍钢股份,anganggufen,aggf
1668,000899,sz000899,赣能股份,gannenggufen,gngf
1669,000901,sz000901,航天科技,hangtiankeji,htkj
1670,000902,sz000902,新洋丰,xinyangfeng,xyf
1671,000903,sz000903,云内动力,yunneidongli,yndl
1672,000905,sz000905,厦门港务,xiamengangwu,xmgw
1673,000906,sz000906,浙商中拓,zheshangzhongta,zszt
1674,000908,sz000908,景峰医药,jingfengyiyao,jfyy
1675,000909,sz000909,数源科技,shuyuankeji,sykj
1676,000910,sz000910,大亚圣象,dayashengxiang,dysx
1677,000911,sz000911,南宁糖业,nanningtangye,nnty
1678,000913,sz000913,钱江摩托,qianjiangmotuo,qjmt
1679,000915,sz000915,华特达因,huatedayin,htdy
1680,000917,sz000917,电广传媒,dianguangchuanmei,dgcm
1681,000918,sz000918,嘉凯城,jiakaicheng,jkc
1682,000919,sz000919,金陵药业,jinlingyaoye,jlyy
1683,000920,sz000920,沃顿科技,wodunkeji,wdkj
1684,000921,sz000921,海信家电,haixinjiadian,hxjd
1685,000922,sz000922,佳电股份,jiadiangufen,jdgf
1686,000923,sz000923,河钢资源,hegangziyuan,hgzy
1687,000925,sz000925,众合科技,zhonghekeji,zhkj
1688,000926,sz000926,福星股份,fuxinggufen,fxgf
1689,000927,sz000927,中国铁物,zhongguotiewu,zgtw
1690,000928,sz000928,中钢国际,zhonggangguoji,zggj
1691,000929,sz000929,兰州黄河,lanzhouhuanghe,lzhh
1692,000931,sz000931,中关村,zhongguancun,zgc
1693,000932,sz000932,华菱钢铁,hualinggangtie,hlgt
1694,000933,sz000933,神火股份,shenhuogufen,shgf
1695,000935,sz000935,四川双马,sichuanshuangma,scsm
1696,000936,sz000936,华西股份,huaxigufen,hxgf
1697,000937,sz000937,冀中能源,jizhongnengyuan,jzny
1698,000938,sz000938,紫光股份,ziguanggufen,zggf
1699,000948,sz000948,南天信息,nantianxinxi,ntxx
1700,000949,sz000949,新乡化纤,xinxianghuaxian,xxhx
1701,000951,sz000951,中国重汽,zhongguozhongqi,zgzq
1702,000952,sz000952,广济药业,guangjiyaoye,gjyy
1703,000953,sz000953,河化股份,hehuagufen,hhgf
1704,000955,sz000955,欣龙控股,xinlongkonggu,xlkg
1705,000957,sz000957,中通客车,zhongtongkeche,ztkc
1706,000958,sz000958,东方能源,dongfangnengyuan,dfny
1707,000959,sz000959,首钢股份,shouganggufen,sggf
1708,000960,sz000960,锡业股份,xiyegufen,xygf
1709,000961,sz000961,中南建设,zhongnanjianshe,znjs
1710,000963,sz000963,华东医药,huadongyiyao,hdyy
1711,000965,sz000965,天保基建,tianbaojijian,tbjj
1712,000966,sz000966,长源电力,zhangyuandianli,zydl
1713,000967,sz000967,盈峰环境,yingfenghuanjing,yfhj
1714,000968,sz000968,蓝焰控股,lanyankonggu,lykg
1715,000969,sz000969,安泰科技,antaikeji,atkj
1716,000970,sz000970,中科三环,zhongkesanhuan,zksh
1719,000973,sz000973,佛塑科技,fusukeji,fskj
1720,000975,sz000975,银泰黄金,yintaihuangjin,ythj
1721,000976,sz000976,华铁股份,huatiegufen,htgf
1722,000977,sz000977,浪潮信息,langchaoxinxi,lcxx
1723,000978,sz000978,桂林旅游,guilinlvyou,glly
1724,000979,sz000979,中弘退,zhonghongtui,zht
1727,000982,sz000982,中银绒业,zhongyinrongye,zyry
1728,000983,sz000983,山西焦煤,shanxijiaomei,sxjm
1729,000985,sz000985,大庆华科,daqinghuake,dqhk
1730,000987,sz000987,越秀金控,yuexiujinkong,yxjk
1731,000988,sz000988,华工科技,huagongkeji,hgkj
1732,000989,sz000989,九芝堂,jiuzhitang,jzt
1733,000990,sz000990,诚志股份,chengzhigufen,czgf
1734,000993,sz000993,闽东电力,mindongdianli,mddl
1735,000995,sz000995,皇台酒业,huangtaijiuye,htjy
1736,000996,sz000996,中国中期,zhongguozhongqi,zgzq
1737,000997,sz000997,新大陆,xindalu,xdl
1738,000999,sz000999,华润三九,huarunsanjiu,hrsj
1739,001696,sz001696,宗申动力,zongshendongli,zsdl
1740,001896,sz001896,豫能控股,yunengkonggu,ynkg
1741,001965,sz001965,招商公路,zhaoshanggonglu,zsgl
1742,001979,sz001979,招商蛇口,zhaoshangshekou,zssk
1743,002001,sz002001,新和成,xinhecheng,xhc
1744,002002,sz002002,鸿达兴业,hongdaxingye,hdxy
1745,002003,sz002003,伟星股份,weixinggufen,wxgf
1746,002004,sz002004,华邦健康,huabangjiankang,hbjk
1747,002006,sz002006,精功科技,jinggongkeji,jgkj
1748,002007,sz002007,华兰生物,hualanshengwu,hlsw
1749,002008,sz002008,大族激光,dazujiguang,dzjg
1750,002009,sz002009,天奇股份,tianqigufen,tqgf
1751,002010,sz002010,传化智联,chuanhuazhilian,chzl
1752,002011,sz002011,盾安环境,dunanhuanjing,dahj
1753,002012,sz002012,凯恩股份,kaiengufen,kegf
1754,002013,sz002013,中航机电,zhonghangjidian,zhjd
1755,002014,sz002014,永新股份,yongxingufen,yxgf
1756,002015,sz002015,协鑫能科,xiexinnengke,xxnk
1757,002016,sz002016,世荣兆业,shirongzhaoye,srzy
1758,002017,sz002017,东信和平,dongxinheping,dxhp
1759,002018,sz002018,华信退,huaxintui,hxt
1760,002019,sz002019,亿帆医药,yifanyiyao,yfyy
1761,002020,sz002020,京新药业,jingxinyaoye,jxyy
1763,002022,sz002022,科华生物,kehuashengwu,khsw
1764,002023,sz002023,海特高新,haitegaoxin,htgx
1765,002024,sz002024,苏宁易购,suningyigou,snyg
1766,002025,sz002025,航天电器,hangtiandianqi,htdq
1767,002026,sz002026,山东威达,shandongweida,sdwd
1768,002027,sz002027,分众传媒,fenzhongchuanmei,fzcm
1769,002028,sz002028,思源电气,siyuandianqi,sydq
1770,002029,sz002029,七匹狼,qipilang,qpl
1771,002030,sz002030,达安基因,daanjiyin,dajy
1772,002031,sz002031,巨轮智能,julunzhineng,jlzn
1773,002032,sz002032,苏泊尔,supoer,spe
1774,002033,sz002033,丽江股份,lijianggufen,ljgf
1775,002035,sz002035,华帝股份,huadigufen,hdgf
1776,002036,sz002036,联创电子,lianchuangdianzi,lcdz
1777,002037,sz002037,保利联合,baolilianhe,bllh
1778,002038,sz002038,双鹭药业,shuangluyaoye,slyy
1779,002039,sz002039,黔源电力,qianyuandianli,qydl
1780,002040,sz002040,南京港,nanjinggang,njg
1781,002041,sz002041,登海种业,denghaizhongye,dhzy
1782,002042,sz002042,华孚时尚,huafushishang,hfss
1783,002043,sz002043,兔宝宝,tubaobao,tbb
1784,002044,sz002044,美年健康,meinianjiankang,mnjk
1785,002045,sz002045,国光电器,guoguangdianqi,ggdq
1786,002046,sz002046,国机精工,guojijinggong,gjjg
1787,002048,sz002048,宁波华翔,ningbohuaxiang,nbhx
1788,002049,sz002049,紫光国微,ziguangguowei,zggw
1789,002050,sz002050,三花智控,sanhuazhikong,shzk
1790,002051,sz002051,中工国际,zhonggongguoji,zggj
1792,002053,sz002053,云南能投,yunnannengtou,ynnt
1793,002054,sz002054,德美化工,demeihuagong,dmhg
1794,002055,sz002055,得润电子,derundianzi,drdz
1795,002056,sz002056,横店东磁,hengdiandongci,hddc
1796,002057,sz002057,中钢天源,zhonggangtianyuan,zgty
1798,002059,sz002059,云南旅游,yunnanlvyou,ynly
1799,002060,sz002060,粤水电,yueshuidian,ysd
1800,002061,sz002061,浙江交科,zhejiangjiaoke,zjjk
1801,002062,sz002062,宏润建设,hongrunjianshe,hrjs
1802,002063,sz002063,远光软件,yuanguangruanjian,ygrj
1803,002064,sz002064,华峰化学,huafenghuaxue,hfhx
1804,002065,sz002065,东华软件,donghuaruanjian,dhrj
1805,002066,sz002066,瑞泰科技,ruitaikeji,rtkj
1806,002067,sz002067,景兴纸业,jingxingzhiye,jxzy
1807,002068,sz002068,黑猫股份,heimaogufen,hmgf
1808,002069,sz002069,獐子岛,zhangzidao,zzd
1809,002070,sz002070,众和退,zhonghetui,zht
1811,002073,sz002073,软控股份,ruankonggufen,rkgf
1812,002074,sz002074,国轩高科,guoxuangaoke,gxgk
1814,002077,sz002077,大港股份,daganggufen,dggf
1815,002078,sz002078,太阳纸业,taiyangzhiye,tyzy
1816,002079,sz002079,苏州固锝,suzhougude,szgd
1817,002080,sz002080,中材科技,zhongcaikeji,zckj
1818,002081,sz002081,金螳螂,jintanglang,jtl
1819,002083,sz002083,孚日股份,furigufen,frgf
1820,002084,sz002084,海鸥住工,haiouzhugong,hozg
1822,002087,sz002087,新野纺织,xinyefangzhi,xyfz
1823,002088,sz002088,鲁阳节能,luyangjieneng,lyjn
1825,002090,sz002090,金智科技,jinzhikeji,jzkj
1826,002091,sz002091,江苏国泰,jiangsuguotai,jsgt
1827,002092,sz002092,中泰化学,zhongtaihuaxue,zthx
1828,002093,sz002093,国脉科技,guomaikeji,gmkj
1829,002094,sz002094,青岛金王,qingdaojinwang,qdjw
1830,002095,sz002095,生意宝,shengyibao,syb
1831,002096,sz002096,南岭民爆,nanlingminbao,nlmb
1832,002097,sz002097,山河智能,shanhezhineng,shzn
1833,002099,sz002099,海翔药业,haixiangyaoye,hxyy
1834,002100,sz002100,天康生物,tiankangshengwu,tksw
1835,002101,sz002101,广东鸿图,guangdonghongtu,gdht
1837,002104,sz002104,恒宝股份,hengbaogufen,hbgf
1838,002105,sz002105,信隆健康,xinlongjiankang,xljk
1839,002106,sz002106,莱宝高科,laibaogaoke,lbgk
1840,002107,sz002107,沃华医药,wohuayiyao,whyy
1841,002108,sz002108,沧州明珠,cangzhoumingzhu,czmz
1842,002109,sz002109,兴化股份,xinghuagufen,xhgf
1843,002110,sz002110,三钢闽光,sangangminguang,sgmg
1844,002111,sz002111,威海广泰,weihaiguangtai,whgt
1845,002112,sz002112,三变科技,sanbiankeji,sbkj
1846,002114,sz002114,罗平锌电,luopingxindian,lpxd
1847,002115,sz002115,三维通信,sanweitongxin,swtx
1848,002116,sz002116,中国海诚,zhongguohaicheng,zghc
1849,002117,sz002117,东港股份,dongganggufen,dggf
1850,002118,sz002118,紫鑫药业,zixinyaoye,zxyy
1851,002119,sz002119,康强电子,kangqiangdianzi,kqdz
1852,002120,sz002120,韵达股份,yundagufen,ydgf
1853,002123,sz002123,梦网科技,mengwangkeji,mwkj
1854,002124,sz002124,天邦股份,tianbanggufen,tbgf
1855,002125,sz002125,湘潭电化,xiangtandianhua,xtdh
1856,002126,sz002126,银轮股份,yinlungufen,ylgf
1857,002127,sz002127,南极电商,nanjidianshang,njds
1858,002128,sz002128,露天煤业,lutianmeiye,ltmy
1859,002129,sz002129,中环股份,zhonghuangufen,zhgf
1860,002130,sz002130,沃尔核材,woerhecai,wehc
1861,002131,sz002131,利欧股份,liougufen,logf
1862,002132,sz002132,恒星科技,hengxingkeji,hxkj
1863,002133,sz002133,广宇集团,guangyujituan,gyjt
1864,002134,sz002134,天津普林,tianjinpulin,tjpl
1865,002135,sz002135,东南网架,dongnanwangjia,dnwj
1866,002136,sz002136,安纳达,annada,and
1867,002137,sz002137,实益达,shiyida,syd
1868,002138,sz002138,顺络电子,shunluodianzi,sldz
1869,002139,sz002139,拓邦股份,tabanggufen,tbgf
1870,002140,sz002140,东华科技,donghuakeji,dhkj
1871,002141,sz002141,贤丰控股,xianfengkonggu,xfkg
1872,002142,sz002142,宁波银行,ningboyinhang,nbyh
1873,002144,sz002144,宏达高科,hongdagaoke,hdgk
1874,002145,sz002145,中核钛白,zhonghetaibai,zhtb
1875,002146,sz002146,荣盛发展,rongshengfazhan,rsfz
1876,002148,sz002148,北纬科技,beiweikeji,bwkj
1877,002149,sz002149,西部材料,xibucailiao,xbcl
1878,002150,sz002150,通润装备,tongrunzhuangbei,trzb
1879,002151,sz002151,北斗星通,beidouxingtong,bdxt
1880,002152,sz002152,广电运通,guangdianyuntong,gdyt
1881,002153,sz002153,石基信息,shijixinxi,sjxx
1882,002154,sz002154,报喜鸟,baoxiniao,bxn
1883,002155,sz002155,湖南黄金,hunanhuangjin,hnhj
1884,002156,sz002156,通富微电,tongfuweidian,tfwd
1885,002157,sz002157,正邦科技,zhengbangkeji,zbkj
1886,002158,sz002158,汉钟精机,hanzhongjingji,hzjj
1887,002159,sz002159,三特索道,santesuodao,stsd
1888,002160,sz002160,常铝股份,changlvgufen,clgf
1889,002162,sz002162,悦心健康,yuexinjiankang,yxjk
1890,002164,sz002164,宁波东力,ningbodongli,nbdl
1891,002165,sz002165,红宝丽,hongbaoli,hbl
1892,002166,sz002166,莱茵生物,laiyinshengwu,lysw
1893,002167,sz002167,东方锆业,dongfanggaoye,dfgy
1894,002169,sz002169,智光电气,zhiguangdianqi,zgdq
1895,002170,sz002170,芭田股份,batiangufen,btgf
1896,002171,sz002171,楚江新材,chujiangxincai,cjxc
1897,002172,sz002172,澳洋健康,aoyangjiankang,ayjk
1898,002173,sz002173,创新医疗,chuangxinyiliao,cxyl
1899,002174,sz002174,游族网络,youzuwangluo,yzwl
1901,002176,sz002176,江特电机,jiangtedianji,jtdj
1902,002177,sz002177,御银股份,yuyingufen,yygf
1903,002178,sz002178,延华智能,yanhuazhineng,yhzn
1904,002179,sz002179,中航光电,zhonghangguangdian,zhgd
1905,002180,sz002180,纳思达,nasida,nsd
1906,002181,sz002181,粤传媒,yuechuanmei,ycm
1907,002182,sz002182,云海金属,yunhaijinshu,yhjs
1908,002183,sz002183,怡亚通,yiyatong,yyt
1909,002184,sz002184,海得控制,haidekongzhi,hdkz
1910,002185,sz002185,华天科技,huatiankeji,htkj
1911,002186,sz002186,全聚德,quanjude,qjd
1912,002187,sz002187,广百股份,guangbaigufen,gbgf
1914,002189,sz002189,中光学,zhongguangxue,zgx
1915,002190,sz002190,成飞集成,chengfeijicheng,cfjc
1916,002191,sz002191,劲嘉股份,jinjiagufen,jjgf
1917,002192,sz002192,融捷股份,rongjiegufen,rjgf
1918,002193,sz002193,如意集团,ruyijituan,ryjt
1919,002194,sz002194,武汉凡谷,wuhanfangu,whfg
1920,002195,sz002195,二三四五,ersansiwu,essw
1921,002196,sz002196,方正电机,fangzhengdianji,fzdj
1922,002197,sz002197,证通电子,zhengtongdianzi,ztdz
1923,002199,sz002199,东晶电子,dongjingdianzi,djdz
1925,002201,sz002201,九鼎新材,jiudingxincai,jdxc
1926,002202,sz002202,金风科技,jinfengkeji,jfkj
1927,002203,sz002203,海亮股份,hailianggufen,hlgf
1928,002204,sz002204,大连重工,dalianzhonggong,dlzg
1929,002205,sz002205,国统股份,guotonggufen,gtgf
1930,002206,sz002206,海利得,hailide,hld
1931,002207,sz002207,准油股份,zhunyougufen,zygf
1932,002208,sz002208,合肥城建,hefeichengjian,hfcj
1933,002209,sz002209,达意隆,dayilong,dyl
1935,002211,sz002211,宏达新材,hongdaxincai,hdxc
1936,002214,sz002214,大立科技,dalikeji,dlkj
1937,002215,sz002215,诺普信,nuopuxin,npx
1938,002216,sz002216,三全食品,sanquanshipin,sqsp
1939,002217,sz002217,合力泰,helitai,hlt
1940,002218,sz002218,拓日新能,tarixinneng,trxn
1941,002220,sz002220,天宝退,tianbaotui,tbt
1942,002221,sz002221,东华能源,donghuanengyuan,dhny
1943,002222,sz002222,福晶科技,fujingkeji,fjkj
1944,002223,sz002223,鱼跃医疗,yuyueyiliao,yyyl
1945,002224,sz002224,三力士,sanlishi,sls
1946,002225,sz002225,濮耐股份,punaigufen,pngf
1947,002226,sz002226,江南化工,jiangnanhuagong,jnhg
1948,002227,sz002227,奥特迅,aotexun,atx
1949,002228,sz002228,合兴包装,hexingbaozhuang,hxbz
1950,002229,sz002229,鸿博股份,hongbogufen,hbgf
1951,002230,sz002230,科大讯飞,kedaxunfei,kdxf
1952,002231,sz002231,奥维通信,aoweitongxin,awtx
1953,002232,sz002232,启明信息,qimingxinxi,qmxx
1954,002233,sz002233,塔牌集团,tapaijituan,tpjt
1955,002234,sz002234,民和股份,minhegufen,mhgf
1956,002235,sz002235,安妮股份,annigufen,angf
